Sharpe_Ratio,CAGR,Drawdown
-0.7120501657779247,0.3636127924772512,-0.06332903934378563
-0.8022511796870557,0.36805044350401483,-0.06678682944818391
-0.9736413478790488,0.3640009944002982,-0.06711833928100397
-1.2135419036743111,0.35773160182808916,-0.0635656105564409
-1.2653121602697939,0.34142850255025636,-0.08255959544865416
-1.4499041241932458,0.33838080062055576,-0.09118033160681498
-1.7633579194667826,0.3413257489821644,-0.09020928531117531
-1.4240280114734818,0.3426572389600886,-0.08855160604991913
-0.16112514639289688,0.3661074792993193,-0.061907887522116914
-0.6331075249074222,0.36612415024713685,-0.059065847469611375
0.39282343329376734,0.3689175494792074,-0.05473199543508256
1.682041901498262,0.3763034852412319,-0.04416883915017561
2.0010567087439157,0.38090422204748187,-0.031143468197111307
2.167889823003017,0.3733720655414996,-0.03313281746765894
1.576426576336989,0.37673477016906576,-0.03929048155413023
1.9597830136247734,0.3756580176430644,-0.03779836165804404
3.2812706032192263,0.3853024517383017,-0.023067018627777304
3.7493527037678547,0.38811050401937486,-0.017904412582647803
4.890619119043361,0.39484672522978204,-0.008738794191118452
